id,created_at,full_text,screen_name,name,user_id,in_reply_to,categorie,clean_full_text,llm_tone,llm_tone_expl,llm_keywords,llm_category,llm_raw
1813101958900879811,2024-07-16 06:42:47+00:00,"On ne se rend pas assez compte que sans Xavier Niel aujourd'hui on paierait tous nos forfaits 144,99€ avec 65 SMS par jour, 2h d'appel par mois et 150Mo de données mobiles",GrandOeil_,Rivergaro,1480924607758618624,,Autre,on ne se rend pas assez compte que sans xavier niel aujourd hui on paierait tous nos forfaits 144 99 avec 65 sms par jour 2h d appel par mois et 150mo de donn es mobiles,positive,reconnaissance envers Xavier Niel pour ses contributions tarifaires,"['xavier', 'niel', 'forfaits', 'paierait', '144,99', 'sms', 'jour', '2h', 'appel', 'mois', '150mo', 'données', 'mobiles', 'aujourd’hui', 'tous', 'rend', 'compte', 'sans', 'prix', 'télécoms', 'offres', 'révolution', 'coût', 'abordable', 'internet']",commercial,"```json
{
  ""tone"": ""positive"",
  ""tone_explanation"": ""reconnaissance envers Xavier Niel pour ses contributions tarifaires"",
  ""keywords"": [
    ""xavier"", ""niel"", ""forfaits"", ""paierait"", ""144,99"", ""sms"", ""jour"", ""2h"",
    ""appel"", ""mois"", ""150mo"", ""données"", ""mobiles"", ""aujourd’hui"", ""tous"",
    ""rend"", ""compte"", ""sans"", ""prix"", ""télécoms"", ""offres"", ""révolution"",
    ""coût"", ""abordable"", ""internet""
  ],
  ""category"": ""commercial""
}
```"
1813231927559643512,2024-07-16 15:19:14+00:00,“C’était mieux avant”\n\nAvant : https://t.co/YLMSCOBQAC,Xavier75,Xavier Niel,17744075,,Autre,c tait mieux avant n navant,,,[],,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""nostalgie et regret implicite d'une situation passée perçue comme meilleure"",
  ""keywords"": [
    ""mieux"",
    ""avant"",
    ""navant"",
    ""c"",
    ""tait"",
    ""nostalgie"",  *(ajout implicite via contexte)*
    ""regret"",     *(ajout implicite via contexte)*
    ""passé"",      *(ajout implicite via contexte)*
    ""situation"",  *(ajout implicite via contexte)*
    ""perçue"",     *(ajout implicite via contexte)*
    ""changement"", *(ajout implicite via contexte)*
    ""dégradation"",*(ajout implicite via contexte)*
    ""comparaison"",*(ajout implicite via contexte)*
    ""insatisfaction"", *(ajout implicite via contexte)*
    ""manque"",     *(ajout implicite via contexte)*
    ""qualité"",    *(ajout implicite via contexte)*
    ""temps"",      *(ajout implicite via contexte)*
    ""avant/après"",*(ajout implicite via contexte)*
    ""critique"",   *(ajout implicite via contexte)*
    ""opinion"",    *(ajout implicite via contexte)*
    ""subjectif"",  *(ajout implicite via contexte)*
    ""émotion"",    *(ajout implicite via contexte)*
    ""désapprobation"", *(ajout implicite via contexte)*
    ""minimaliste"",*(mot-clé stylistique, texte très court)*
    ""argot""       *(présence de ""c"" pour ""c'était"" et ""navant"" pour ""n'avions pas"")*
  ],
  ""category"": ""autre""
}
```"
1813254932449140912,2024-07-16 16:50:39+00:00,@free 13 minutes 13 sec!!!!!  c'est le temps ENCOREEEEE UNE FOIS PERDU à attendre après free pour résoudre un problème récurent !! INCOMPÉTENCE !!!!  Ils ne répondent jamais!!!!! https://t.co/2FdeQbWjHg,Ben29072013,Ben,1495878109773639684,,Plainte service,13 minutes 13 sec c est le temps encoreeeee une fois perdu attendre apr s free pour r soudre un probl me r curent incomp tence ils ne r pondent jamais,negative,"frustration envers délai et incompétence perçue, ton agressif et sarcastique.","['13 minutes', '13 sec', 'temps', 'perdu', 'attendre', 'Free', 'résoudre', 'problème', 'récurrent', 'incompétence', 'répondent', 'jamais', 'encore', 'fois', 'perte', 'délai', 'service', 'client', 'mauvais', 'expérience', 'colère', 'lenteur', 'inefficacité', 'support', 'désorganisation']",plainte service,"```json
{
    ""tone"": ""negative"",
    ""tone_explanation"": ""frustration envers délai et incompétence perçue, ton agressif et sarcastique."",
    ""keywords"": [
        ""13 minutes"",
        ""13 sec"",
        ""temps"",
        ""perdu"",
        ""attendre"",
        ""Free"",
        ""résoudre"",
        ""problème"",
        ""récurrent"",
        ""incompétence"",
        ""répondent"",
        ""jamais"",
        ""encore"",
        ""fois"",
        ""perte"",
        ""délai"",
        ""service"",
        ""client"",
        ""mauvais"",
        ""expérience"",
        ""colère"",
        ""lenteur"",
        ""inefficacité"",
        ""support"",
        ""désorganisation""
    ],
    ""category"": ""plainte service""
}
```"
1813267588560134325,2024-07-16 17:40:56+00:00,"J'avais vu juste et il n'aura finalement fallu attendre que quelques heures.\n\nFree ajoute actuellement les versions HDR de France 2 UHD et France 3 UHD !\n\nDe mauvais élève, et après de nombreux messages de mécontentements sur l'absence de HDR, @OQEEbyFree @Freebox passe en tête en proposant dorénavant deux versions : SDR et HDR. De quoi satisfaire tout le monde (pour ceux qui ont des problèmes avec le HDR) 🥳\n\nFrance 2 UHD : canal 102\nFrance 2 UHD HDR : canal 103\nFrance 3 UHD : canal 104 (ex canal 103)\nFrance 3 UHD HDR : canal 105\n\nDispo suivant la freebox (mettez en commentaire si vous l'avez, ou pas, sur votre Freebox 4K), quelques bugs actuellement (le temps de mettre en place les flux)\n\n(photo discord jartabul)",ultrakfr,Ultra-K.fr,814459661718065152,,Plainte service,j avais vu juste et il n aura finalement fallu attendre que quelques heures n nfree ajoute actuellement les versions hdr de france 2 uhd et france 3 uhd n nde mauvais l ve et apr s de nombreux messages de m contentements sur l absence de hdr passe en t te en proposant dor navant deux versions sdr et hdr de quoi satisfaire tout le monde pour ceux qui ont des probl mes avec le hdr n nfrance 2 uhd canal 102 nfrance 2 uhd hdr canal 103 nfrance 3 uhd canal 104 ex canal 103 nfrance 3 uhd hdr canal 105 n ndispo suivant la freebox mettez en commentaire si vous l avez ou pas sur votre freebox 4k quelques bugs actuellement le temps de mettre en place les flux n n photo discord jartabul,mixed,satisfaction pour l'ajout HDR mais mention de bugs et mécontentements passés,"['free', 'versions', 'hdr', 'france', 'uhd', 'canal', '102', '103', '104', '105', 'freebox', '4k', 'sdr', 'problèmes', 'bugs', 'flux', 'messages', 'mécontentements', 'absence', 'proposant', 'dispo', 'commentaire', 'photo', 'discord', 'jartabul']",technique,"```json
{
  ""tone"": ""mixed"",
  ""tone_explanation"": ""satisfaction pour l'ajout HDR mais mention de bugs et mécontentements passés"",
  ""keywords"": [
    ""free"",
    ""versions"",
    ""hdr"",
    ""france"",
    ""uhd"",
    ""canal"",
    ""102"",
    ""103"",
    ""104"",
    ""105"",
    ""freebox"",
    ""4k"",
    ""sdr"",
    ""problèmes"",
    ""bugs"",
    ""flux"",
    ""messages"",
    ""mécontentements"",
    ""absence"",
    ""proposant"",
    ""dispo"",
    ""commentaire"",
    ""photo"",
    ""discord"",
    ""jartabul""
  ],
  ""category"": ""technique""
}
```"
1813579520819286432,2024-07-17 14:20:27+00:00,"Le service proximité de @free 1 des plus grosses arnaques de ces dernières années.Incompétents et complètement dépassés.Tu en sais plus qu'eux,tu leur dis ce qui marche pas,tu prends un rdv avec un technicien qui vient que ds 1 semaine!\nPratique pr le télétravail!\nPlus de reponse",_Kirikou_,Kirikou,126365317,,Réclamation RDV,le service proximit de 1 des plus grosses arnaques de ces derni res ann es incomp tents et compl tement d pass s tu en sais plus qu eux tu leur dis ce qui marche pas tu prends un rdv avec un technicien qui vient que ds 1 semaine npratique pr le t l travail nplus de reponse,negative,critique virulente envers un service perçu comme inefficace et trompeur,"['service', 'proximit', 'arnaques', 'incompétents', 'dépassés', 'sais', 'marche', 'pas', 'rdv', 'technicien', 'semaine', 'npratique', 'télétravail', 'réponse', 'grosses', 'années', 'dernières', 'prends', 'viens', 'plus', 'désorganisation', 'attente', 'médiocre', 'client', 'délai']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""critique virulente envers un service perçu comme inefficace et trompeur"",
  ""keywords"": [
    ""service"", ""proximit"", ""arnaques"", ""incompétents"", ""dépassés"", ""sais"", ""marche"", ""pas"",
    ""rdv"", ""technicien"", ""semaine"", ""npratique"", ""télétravail"", ""réponse"", ""grosses"",
    ""années"", ""dernières"", ""prends"", ""viens"", ""plus"", ""désorganisation"", ""attente"",
    ""médiocre"", ""client"", ""délai""
  ],
  ""category"": ""plainte service""
}
```"
1813581407668871481,2024-07-17 14:27:56+00:00,"@free comment vous joindre ? j'ai été débité pour non restitution de matériel pour une résiliation de ligne que je n'ai pas effectuée moi même, impossible de vous joindre car mes identifiants n existent plus, vos relances sont arrivées directement.",fannnoche,fannoche,874295773,,Question technique,comment vous joindre j ai t d bit pour non restitution de mat riel pour une r siliation de ligne que je n ai pas effectu e moi m me impossible de vous joindre car mes identifiants n existent plus vos relances sont arriv es directement,negative,frustration liée à un litige non résolu et difficulté de contact,"['joindre', 'débité', 'non-restitution', 'matériel', 'résiliation', 'ligne', 'effectuée', 'identifiants', 'existent', 'relances', 'directement', 'litige', 'contact', 'impossible', 'facturé', 'erreur', 'service', 'client', 'problème', 'démarches', 'téléphone', 'réclamation', 'désagrément', 'urgent', 'solution']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un litige non résolu et difficulté de contact"",
  ""keywords"": [
    ""joindre"",
    ""débité"",
    ""non-restitution"",
    ""matériel"",
    ""résiliation"",
    ""ligne"",
    ""effectuée"",
    ""identifiants"",
    ""existent"",
    ""relances"",
    ""directement"",
    ""litige"",
    ""contact"",
    ""impossible"",
    ""facturé"",
    ""erreur"",
    ""service"",
    ""client"",
    ""problème"",
    ""démarches"",
    ""téléphone"",
    ""réclamation"",
    ""désagrément"",
    ""urgent"",
    ""solution""
  ],
  ""category"": ""réclamation RDV""
}
```"
1813586665371513000,2024-07-17 14:48:50+00:00,@free ma fibre HS depuis 3 semaines https://t.co/E8AEMBdLku,tud0z,tudoz 🇫🇷,965603032019980288,1813585524109771264,Plainte service,ma fibre hs depuis 3 semaines,negative,frustration liée à une panne prolongée non résolue,"['fibre', 'hs', 'semaines', '3', 'panne', 'problème', 'réseau', 'défaut', 'connexion', 'lenteur', 'délai', 'attente', 'résolution', 'technique', 'dégâts', 'abonnés', 'dépannage', 'urgent', 'client', 'insatisfaction', 'retard', 'dysfonctionnement', 'opérateur', 'réclamation', 'désagrément']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à une panne prolongée non résolue"",
  ""keywords"": [
    ""fibre"",
    ""hs"",
    ""semaines"",
    ""3"",
    ""panne"",
    ""problème"",
    ""réseau"",
    ""défaut"",
    ""connexion"",
    ""lenteur"",
    ""délai"",
    ""attente"",
    ""résolution"",
    ""technique"",
    ""dégâts"",
    ""abonnés"",
    ""dépannage"",
    ""urgent"",
    ""client"",
    ""insatisfaction"",
    ""retard"",
    ""dysfonctionnement"",
    ""opérateur"",
    ""réclamation"",
    ""désagrément""
  ],
  ""category"": ""probleme_reseau""
}
```"
1813586931986698575,2024-07-17 14:49:54+00:00,@free Vous pouvez m’envoyer les avengers de la fibre svp les mêmes que j’ai chez @terracid ça fait 1mois que j’attend,mglp__,paulquivoitdanslenoir,1192138598243618816,1813585524109771264,Demande d'aide,vous pouvez m envoyer les avengers de la fibre svp les m mes que j ai chez a fait 1mois que j attend,negative,"frustration liée à un délai d'attente prolongé, ton sarcastique ('Avengers de la fibre')","['envoyer', 'Avengers', 'fibre', 'attend', 'mois', 'délai', 'installation', 'lent', 'demande', 'techniciens', 'intervention', 'retard', 'abonnés', 'problème', 'connexion', 'déménagement', 'urgent', 'réponse', 'client', 'service', 'dépannage', 'désagrément', 'impatient', 'résolution', 'FAI']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un délai d'attente prolongé, ton sarcastique ('Avengers de la fibre')"",
  ""keywords"": [
    ""envoyer"",
    ""Avengers"",
    ""fibre"",
    ""attend"",
    ""mois"",
    ""délai"",
    ""installation"",
    ""lent"",
    ""demande"",
    ""techniciens"",
    ""intervention"",
    ""retard"",
    ""abonnés"",
    ""problème"",
    ""connexion"",
    ""déménagement"",
    ""urgent"",
    ""réponse"",
    ""client"",
    ""service"",
    ""dépannage"",
    ""désagrément"",
    ""impatient"",
    ""résolution"",
    ""FAI""
  ],
  ""category"": ""réclamation RDV""
}
```"
1813604838682325386,2024-07-17 16:01:03+00:00,"Bon je travaille En remote chez moi et ça fait 1 semaine que j’ai plus de connexion avec @free , ils ont envoyé un technicien qui a dit « on vous envoie un autres tech » et depuis plus de nouvelles, de base je kiff free, @Xavier75 le boss etc etc mais la ,,,.",Lorkydey,Thomas,1077152320893435904,,Question technique,bon je travaille en remote chez moi et a fait 1 semaine que j ai plus de connexion avec ils ont envoy un technicien qui a dit on vous envoie un autres tech et depuis plus de nouvelles de base je kiff free le boss etc etc mais la,negative,frustration liée à une panne prolongée et manque de suivi,"['travaille', 'remote', 'domicile', 'semaine', 'connexion', 'envoyé', 'technicien', 'autres', 'tech', 'nouvelles', 'base', 'kiff', 'free', 'boss', 'panne', 'prolongée', 'suivi', 'problème', 'internet', 'réseau', 'attente', 'délai', 'insatisfaction', 'résolution', 'lenteur']",probleme_reseau,"```json
{
    ""tone"": ""negative"",
    ""tone_explanation"": ""frustration liée à une panne prolongée et manque de suivi"",
    ""keywords"": [
        ""travaille"", ""remote"", ""domicile"", ""semaine"", ""connexion"", ""envoyé"",
        ""technicien"", ""autres"", ""tech"", ""nouvelles"", ""base"", ""kiff"",
        ""free"", ""boss"", ""panne"", ""prolongée"", ""suivi"", ""problème"",
        ""internet"", ""réseau"", ""attente"", ""délai"", ""insatisfaction"",
        ""résolution"", ""lenteur""
    ],
    ""category"": ""probleme_reseau""
}
```"
1813625655374098443,2024-07-17 17:23:46+00:00,@free il va falloir revoir la sélection des installateurs de fibre optique !!! J’ai pas commandé un fil pour étendre mon linge … le voisin non plus ! Donc va falloir revenir !!! https://t.co/eAVSxCijnq,Marc_Vador,Marc Vador,300699726,,Question technique,il va falloir revoir la s lection des installateurs de fibre optique j ai pas command un fil pour tendre mon linge le voisin non plus donc va falloir revenir,negative,"critique sarcastique envers prestataire, insatisfaction claire","['revoir', 'sélection', 'installateurs', 'fibre', 'optique', 'commandé', 'fil', 'tendre', 'linge', 'voisin', 'revenir', 'travail', 'médiocre', 'câble', 'pose', 'défaut', 'problème', 'intervention', 'qualité', 'incompétence', 'réparer', 'désordre', 'mauvaise', 'expérience', 'technicien']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""critique sarcastique envers prestataire, insatisfaction claire"",
  ""keywords"": [
    ""revoir"", ""sélection"", ""installateurs"", ""fibre"", ""optique"", ""commandé"",
    ""fil"", ""tendre"", ""linge"", ""voisin"", ""revenir"", ""travail"", ""médiocre"",
    ""câble"", ""pose"", ""défaut"", ""problème"", ""intervention"", ""qualité"", ""incompétence"",
    ""réparer"", ""désordre"", ""mauvaise"", ""expérience"", ""technicien""
  ],
  ""category"": ""plainte service""
}
```"
1813628840624943206,2024-07-17 17:36:25+00:00,"@OQEEbyFree @wdufour105 @ultrakfr @Freebox Bonjour\nComptez vous intégrer les versions HDR de FR2 et FR3 sur les applis Oqee TV hors player pop (LG TV) ? Et si oui, sous quel délai approximatif (à temps pour les JO) ?\nNous sommes nombreux à utiliser l'appli sans le décodeur, ce serait très appréciable.\nMerci par avance",gurbain69,PGIndyPacers,2495892351,1813550141347094528,Autre,bonjour ncomptez vous int grer les versions hdr de fr2 et fr3 sur les applis oqee tv hors player pop lg tv et si oui sous quel d lai approximatif temps pour les jo nnous sommes nombreux utiliser l appli sans le d codeur ce serait tr s appr ciable nmerci par avance,neutral,"demande technique polie sans émotion marquée, attente d'une réponse constructive","['versions', 'HDR', 'FR2', 'FR3', 'applis', 'OQEE', 'TV', 'player', 'LG', 'délai', 'approximatif', 'temps', 'nombreux', 'utiliser', 'appli', 'sans', 'décodeur', 'appréciable', 'intégrer', 'comptiez', 'bonjour', 'merci', 'avance', 'technique', 'fonctionnalité']",technique,"```json
{
  ""tone"": ""neutral"",
  ""tone_explanation"": ""demande technique polie sans émotion marquée, attente d'une réponse constructive"",
  ""keywords"": [
    ""versions"", ""HDR"", ""FR2"", ""FR3"", ""applis"", ""OQEE"", ""TV"", ""player"", ""LG"", ""délai"",
    ""approximatif"", ""temps"", ""nombreux"", ""utiliser"", ""appli"", ""sans"", ""décodeur"", ""appréciable"",
    ""intégrer"", ""comptiez"", ""bonjour"", ""merci"", ""avance"", ""technique"", ""fonctionnalité""
  ],
  ""category"": ""technique""
}
```"
1813633896136994907,2024-07-17 17:56:31+00:00,@Free_1337 @Freebox @Xavier75 \n1/2 \nSalut Free je désespère.....\nClient depuis 20 ans payant à chaque fois le renouvellement de mes box plein tarif sans jamais un geste commercial pour ses vieux clients. \nJe subis depuis le moi de juin des coupures intempestifs de ma ligne,Motsen78,Motsen,1229545004026212353,,Plainte service,n1 2 nsalut free je d sesp re nclient depuis 20 ans payant chaque fois le renouvellement de mes box plein tarif sans jamais un geste commercial pour ses vieux clients nje subis depuis le moi de juin des coupures intempestifs de ma ligne,negative,frustration envers manque de fidélisation et coupures répétées,"['free', 'client', '20_ans', 'renouvellement', 'box', 'plein_tarif', 'gestes_commerciaux', 'vieux_clients', 'coupures', 'intempestives', 'ligne', 'juin', 'subis', 'payant', 'chaque_fois', 'fidélité', 'problème', 'réseau', 'abonnements', 'insatisfaction', 'manque', 'reconnaissance', 'désagrément', 'technique', 'abus']",plainte_service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration envers manque de fidélisation et coupures répétées"",
  ""keywords"": [
    ""free"",
    ""client"",
    ""20_ans"",
    ""renouvellement"",
    ""box"",
    ""plein_tarif"",
    ""gestes_commerciaux"",
    ""vieux_clients"",
    ""coupures"",
    ""intempestives"",
    ""ligne"",
    ""juin"",
    ""subis"",
    ""payant"",
    ""chaque_fois"",
    ""fidélité"",
    ""problème"",
    ""réseau"",
    ""abonnements"",
    ""insatisfaction"",
    ""manque"",
    ""reconnaissance"",
    ""désagrément"",
    ""technique"",
    ""abus""
  ],
  ""category"": ""plainte_service""
}
```"
1813652642113229136,2024-07-17 19:11:00+00:00,@Freebox de l’aide s’il vous plaît 🙏🏼 https://t.co/g7y5s0xEOw,soulakhey,Limonade.Rigolade,1291160596319211521,,Autre,de l aide s il vous pla t,negative,"demande d'aide pressante, ton désespéré et concis","['aide', 'plait', 'besoin', 'urgence', 'demande', 'soutien', 'assistance', 'problème', 'rapide', 'réponse', 'attente', 'solution', 'contact', 'service', 'client', 'délai', 'réagir', 'immédiat', 'situation', 'difficile', 'manque', 'ressource', 'incompréhension', 'frustration', 'priorité']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""demande d'aide pressante, ton désespéré et concis"",
  ""keywords"": [
    ""aide"",
    ""plait"",
    ""besoin"",
    ""urgence"",
    ""demande"",
    ""soutien"",
    ""assistance"",
    ""problème"",
    ""rapide"",
    ""réponse"",
    ""attente"",
    ""solution"",
    ""contact"",
    ""service"",
    ""client"",
    ""délai"",
    ""réagir"",
    ""immédiat"",
    ""situation"",
    ""difficile"",
    ""manque"",
    ""ressource"",
    ""incompréhension"",
    ""frustration"",
    ""priorité""
  ],
  ""category"": ""réclamation RDV""
}
```"
1813672057575731665,2024-07-17 20:28:09+00:00,"@free @GrandOeil_ Ne passez pas chez free !!!! Depuis le mois de mai, j'attends qu'ils me rendent ma clé avec laquelle l'installateur free est parti !!",coWiqx,coWiqx ⏚🏴,1098976191703367685,1813209920998662656,Autre,ne passez pas chez free depuis le mois de mai j attends qu ils me rendent ma cl avec laquelle l installateur free est parti,negative,"frustration envers Free et vol présumé de clé par un installateur, attente prolongée sans résolution.","['free', 'passez', 'mois', 'mai', 'attends', 'rendent', 'clé', 'installateur', 'parti', 'vol', 'résolution', 'problème', 'service', 'client', 'délai', 'réclamation', 'déménagement', 'technicien', 'désagrément', 'retard', 'perte', 'confiance', 'mauvaise', 'expérience', 'dépannage']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration envers Free et vol présumé de clé par un installateur, attente prolongée sans résolution."",
  ""keywords"": [
    ""free"",
    ""passez"",
    ""mois"",
    ""mai"",
    ""attends"",
    ""rendent"",
    ""clé"",
    ""installateur"",
    ""parti"",
    ""vol"",
    ""résolution"",
    ""problème"",
    ""service"",
    ""client"",
    ""délai"",
    ""réclamation"",
    ""déménagement"",
    ""technicien"",
    ""désagrément"",
    ""retard"",
    ""perte"",
    ""confiance"",
    ""mauvaise"",
    ""expérience"",
    ""dépannage""
  ],
  ""category"": ""plainte service""
}
```"
1813684903856468282,2024-07-17 21:19:12+00:00,@Freebox pourquoi j’ai des bugs de connexion wsh je paye la fibre,Darknig78166491,Store-inodore,1645170841481519107,,Plainte service,pourquoi j ai des bugs de connexion wsh je paye la fibre,negative,frustration exprimée envers des problèmes techniques récurrents malgré un abonnement payant,"['bugs', 'connexion', 'wsh', 'paye', 'fibre', 'problèmes', 'réseau', 'lent', 'défaut', 'abonnements', 'débits', 'instabilité', 'forfait', 'qualité', 'dysfonctionnements', 'technique', 'lenteur', 'coupures', 'internet', 'facture', 'service', 'mauvais', 'réseautique', 'désagrément', 'client']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration exprimée envers des problèmes techniques récurrents malgré un abonnement payant"",
  ""keywords"": [
    ""bugs"",
    ""connexion"",
    ""wsh"",
    ""paye"",
    ""fibre"",
    ""problèmes"",
    ""réseau"",
    ""lent"",
    ""défaut"",
    ""abonnements"",
    ""débits"",
    ""instabilité"",
    ""forfait"",
    ""qualité"",
    ""dysfonctionnements"",
    ""technique"",
    ""lenteur"",
    ""coupures"",
    ""internet"",
    ""facture"",
    ""service"",
    ""mauvais"",
    ""réseautique"",
    ""désagrément"",
    ""client""
  ],
  ""category"": ""probleme_reseau""
}
```"
1813698687253746036,2024-07-17 22:13:58+00:00,"Merci @free de m'avoir fait passer une ""super"" soirée en live et merci pour ces 2 déconnexions pour une mise à jour de la box en pleine soirée...\n\nEn l'espace de 2 mois j'ai déjà eu 2 soucis majeur de connexion avec votre box.... et ça sans JAMAIS aucun geste commercial...",HugoRLT__,HugoRLT,1364927865817604100,,Question technique,merci de m avoir fait passer une super soir e en live et merci pour ces 2 d connexions pour une mise jour de la box en pleine soir e n nen l espace de 2 mois j ai d j eu 2 soucis majeur de connexion avec votre box et a sans jamais aucun geste commercial,mixed,remerciements ironiques suivis d'une plainte sur les pannes répétées et l'absence de compensation,"['merci', 'super', 'soirée', 'live', 'connexions', 'mise', 'jour', 'box', 'espace', '2', 'mois', 'soucis', 'majeur', 'connexion', 'jamais', 'aucune', 'geste', 'commercial', 'pannes', 'répétées', 'découragement', 'problèmes', 'technique', 'insatisfaction', 'réclamation']",plainte_service,"```json
{
  ""tone"": ""mixed"",
  ""tone_explanation"": ""remerciements ironiques suivis d'une plainte sur les pannes répétées et l'absence de compensation"",
  ""keywords"": [
    ""merci"", ""super"", ""soirée"", ""live"", ""connexions"", ""mise"", ""jour"", ""box"",
    ""espace"", ""2"", ""mois"", ""soucis"", ""majeur"", ""connexion"", ""jamais"", ""aucune"",
    ""geste"", ""commercial"", ""pannes"", ""répétées"", ""découragement"", ""problèmes"",
    ""technique"", ""insatisfaction"", ""réclamation""
  ],
  ""category"": ""plainte_service""
}
```"
1813864570282541144,2024-07-18 09:13:08+00:00,Bonjour @free je cherche à modifier des mots de passe de boîtes mails qui sont gérés chez vous sur des domaines un peu vieux. Comment peut-on faire ça n'a pas l'air possible via la page webmail free,tontonyoy,tontonyoy,1560176012,,Question technique,bonjour je cherche modifier des mots de passe de bo tes mails qui sont g r s chez vous sur des domaines un peu vieux comment peut on faire a n a pas l air possible via la page webmail free,neutral,"demande technique sans émotion marquée, ton factuel et interrogatif","['modifier', 'mots', 'passe', 'boîtes', 'mails', 'domaines', 'vieux', 'faire', 'page', 'webmail', 'free', 'cherche', 'gérés', 'chez', 'vous', 'possible', 'anciens', 'accès', 'compte', 'problème', 'interface', 'solution', 'changer', 'identifiants', 'assistance']",technique,"```json
{
  ""tone"": ""neutral"",
  ""tone_explanation"": ""demande technique sans émotion marquée, ton factuel et interrogatif"",
  ""keywords"": [
    ""modifier"",
    ""mots"",
    ""passe"",
    ""boîtes"",
    ""mails"",
    ""domaines"",
    ""vieux"",
    ""faire"",
    ""page"",
    ""webmail"",
    ""free"",
    ""cherche"",
    ""gérés"",
    ""chez"",
    ""vous"",
    ""possible"",
    ""anciens"",
    ""accès"",
    ""compte"",
    ""problème"",
    ""interface"",
    ""solution"",
    ""changer"",
    ""identifiants"",
    ""assistance""
  ],
  ""category"": ""technique""
}
```"
1813867624843055326,2024-07-18 09:25:16+00:00,"@Freebox Bonjour, mes parents ont fait leur inscription ( enfin ! ) le 9, et depuis pas de nouvelle toujours bloqué à cette étape, c'est normal ? https://t.co/NZRZz77fdu",hnchck,Quentin,2719734105,,Autre,bonjour mes parents ont fait leur inscription enfin le 9 et depuis pas de nouvelle toujours bloqu cette tape c est normal,negative,frustration liée à un blocage et absence de réponse après inscription,"['bonjour', 'parents', 'inscription', 'fin', '9', 'depuis', 'nouvelle', 'toujours', 'bloqué', 'bloqu', 'tape', 'normal', 'attente', 'délai', 'réponse', 'problème', 'état', 'dossier', 'enfin', 'faire', 'leur', 'c’est', 'rien', 'avancer', 'situation']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un blocage et absence de réponse après inscription"",
  ""keywords"": [
    ""bonjour"",
    ""parents"",
    ""inscription"",
    ""fin"",
    ""9"",
    ""depuis"",
    ""nouvelle"",
    ""toujours"",
    ""bloqué"",
    ""bloqu"",
    ""tape"",
    ""normal"",
    ""attente"",
    ""délai"",
    ""réponse"",
    ""problème"",
    ""état"",
    ""dossier"",
    ""enfin"",
    ""faire"",
    ""leur"",
    ""c’est"",
    ""rien"",
    ""avancer"",
    ""situation""
  ],
  ""category"": ""réclamation RDV""
}
```"
1813886775799984228,2024-07-18 10:41:22+00:00,"@Freebox c’est normal des signalements pour pertes de synchro (des dizaines de fois par jour), des rendez-vous techniciens annulé sans prévenir le client, une assistance téléphonique qui indique que la ligne est rétablie alors que la Freebox est en étape 3? #freeboxUltra",AnthonyPiresG,Anthony Pires,95459203,,Réclamation RDV,c est normal des signalements pour pertes de synchro des dizaines de fois par jour des rendez vous techniciens annul sans pr venir le client une assistance t l phonique qui indique que la ligne est r tablie alors que la freebox est en tape 3,negative,frustration répétée envers service défaillant et manque de communication,"['signalements', 'pertes', 'synchro', 'dizaines', 'fois', 'jour', 'rendez-vous', 'techniciens', 'annulés', 'prévenir', 'client', 'assistance', 'téléphonique', 'ligne', 'rétablie', 'freebox', 'étape', '3', 'problème', 'répété', 'défaut', 'communication', 'Free', 'dysfonctionnement', 'réseau']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration répétée envers service défaillant et manque de communication"",
  ""keywords"": [
    ""signalements"",
    ""pertes"",
    ""synchro"",
    ""dizaines"",
    ""fois"",
    ""jour"",
    ""rendez-vous"",
    ""techniciens"",
    ""annulés"",
    ""prévenir"",
    ""client"",
    ""assistance"",
    ""téléphonique"",
    ""ligne"",
    ""rétablie"",
    ""freebox"",
    ""étape"",
    ""3"",
    ""problème"",
    ""répété"",
    ""défaut"",
    ""communication"",
    ""Free"",
    ""dysfonctionnement"",
    ""réseau""
  ],
  ""category"": ""probleme_reseau""
}
```"
