id,created_at,tweet,screen_name,name,user_id,in_reply_to
1919694105380098113,2025-05-06 12:01:55 +02:00,"ma connexion a été coupée depuis une semaine, depuis zéro nouvelle Aucune information partagée pour savoir quel est le problème, ni aucune date de rétablissement de ligne, c’est normal ça",Bobodughetto,Service public hate account,2966393331,
1919813368707219679,2025-05-06 19:55:50 +02:00,freeeeeeee oh freeeeeee Pouvezvous me dire où en est la raccordement de la fibre chez moiiiii 😭😭😭😭,abbas_brahim,Bab,766413511,
1920175531518988726,2025-05-07 19:54:56 +02:00,"Hello va maintenant trop vite pour raccorder ses abonnés #fibre Souscription Dimanche 04 et aujourd’hui le 07 avec leur service « pas de déplacement de tech » #raccordement fait ✅ Sauf que la #Freebox n’est pas encore arrivé Elle sera livrée le 1005, 3j sans internet",OfficielDjFloop,Deejay Floop,627314937,
1920192429468053730,2025-05-07 21:02:05 +02:00,"Bon malgré plusieurs relances, aucune réponse Pour résumer jai pris un abonnement il y a 2 ans qui après moultes difficultés techniques a été activé il y a 2 mois, en attendant jai payé labonnement depuis le début, que faire",fastier_antony,Antony Fastier #nofakenews,962965851115843585,
1920411130083577914,2025-05-08 11:31:07 +02:00,"2 jours que ma freebox est bloqué à létape 2, même pas une réponse de la part du service dassistance technique",Nyar_MX,Gtmangas Yt,1784873617949384704,
1920442651263865320,2025-05-08 13:36:22 +02:00,"bonjour, depuis hier je n’ai plus accès aux chaînes tv Je peux utiliser netflix etc mais quand je veux mettre la tv et que je clique sur une chaîne l’écran reste noir et rien ne se passe Comment ça se fait",Aliplmr,Ali 🧬,176041553,
1920469450148516138,2025-05-08 15:22:52 +02:00,Bon et J’ai plus internet depuis 3 jours… aucune solution donné de votre part Un technicien est passé hier en début d’après midi et il me dit qu’il allait faire une demande car il pouvait rien y faire après je reçois une notification demande rdv annulé 12,TwitekOffi,Twitek®,2349466174,
1920524223442784697,2025-05-08 19:00:31 +02:00,"Bonjour sur la freebox pop player de mon père, la box se met automatiquement en 576p comment ça se fait",dooonooovaaan,Dono (love era),1323903035001753600,
1920569481576735074,2025-05-08 22:00:21 +02:00,"On a souscrit, on a payé, et depuis Silence total Aucune vraie solution, aucune réparation Juste l’impression d’être une vache à lait abandonnée une fois l’argent encaissé vous comptez faire votre boulot un jour",itsgolddigger,Medusa,1455637187706433536,1.9205694017088307e+18
1920757351667163153,2025-05-09 10:26:53 +02:00,Service déplorable de Je pars au Canada et je dois résilier mon abonnement Freebox Pop Aucun support par téléphone malgré des dizaines d’appels depuis hier Aucun retour du service client malgré plusieurs messages Identifiant fbx35105418 Ligne 09 53 19 05 34 La boutique Free refuse le matériel “vous recevrez un mail” Je serai déjà au Canada Je ne sais plus quoi faire Aucune aide Aucun suivi #Freebox #ServiceClient #Resiliation #Telecom #FranceTelecom #HelpFree #FreeMobileFail #CustomerServiceFail #SupportClient #StopFreeAbuse,IndiaNewsNetwk,India News Network,1196241773757992960,
1920824868632682862,2025-05-09 14:55:10 +02:00,"C’est normal, il débranche les autres abonnés Depuis plus de 48h, aucun service chez Free Internet, Téléphone, Télé à son ladresseElle est malade à la maison sans aucun moyen de communication et aucune info sur la résolution du problème #Free #Freebox #ServiceClient",Saouss3,Salys,1248719695424913409,1.9201755315189888e+18
1921821822749647161,2025-05-12 08:56:42 +02:00,"10J que jai validé ma demande de déménagement et je nai toujours pas eu dappel de vos services, malgré ça je paye un abonné",Earthcruser,Crush,718758397,
1922210523510108318,2025-05-13 10:41:16 +02:00,"Je suis passé chez FREE Du coup jai plus de téléphone, plus dinternet Merci",maat_02,Ⲙⲇⲇ̂ⲧ 𓉢,1342483109418303489,
1922256078525301233,2025-05-13 13:42:17 +02:00,Jai une offre Internet qui ne me correspond pas et maintenant que propose une offre parfaite pour moi je nai pas accès car elle est moins chère Cest normal et Je vais devoir passer à la concurrence alors que je voulais rester chez vous,aparisianbitch,Bitch in the ¢ity,1220292003478589440,
1922363441521602999,2025-05-13 20:48:54 +02:00,Bon ma est bloquée sur létape 2 depuis que je suis rentrée du travail jai eu beau débrancher et rebrancher ça fait plusieurs heures que cest bloqué à létape 2 Jen peux plus,Sarafu89,Sarah,374671610,
1922489656018424164,2025-05-14 05:10:26 +02:00,4 heure que je regarde mon mur pcq j’ai rien a faaire putain c’est pas possible arrêter de bug un jour pitié,newjeannssss,‘,1886931563738214400,
1922564681622757884,2025-05-14 10:08:34 +02:00,bonjour Nous avons des problèmes avec notre box Reste bloqué sur Étape 2 depuis hier Que faire Merci,nainportkoi,Maxn2j,757336819415584768,
1922582263293751436,2025-05-14 11:18:26 +02:00,Toujours en attente dune réponse,Earthcruser,Crush,718758397,1.922006520557888e+18
1922604198723502467,2025-05-14 12:45:35 +02:00,"nouveau client depuis vendredi, le conseiller se trompe de mail met com à la place de fr et depuis grosse galère on tourne en rond, impossible de prendre un rdv avec le technicien pour l installation de la fibre , depuis lundi j attend le mail et rien",sergionimo37,sergionimo,2850597641,
1922643829821255873,2025-05-14 15:23:04 +02:00,"Estce normal que des tickets soient ouverts depuis trois semaines car nous n’avons pas de connexion, qu’aucune intervention n’ait encore eu lieu, et que la sauvegarde ne fonctionne toujours pas malgré les procédures demandées Ticket #230633",julienthemonkey,Julien Allexandre,1124708415652151297,
1922679052034343362,2025-05-14 17:43:02 +02:00,"Bjr Free ma demandé ce matin de les contacter durgence car il y a une demande décrasement de ma ligne par un autre opérateur Jessaye vainement de joindre les services concernés, jai laissé plusieurs messages, mais impossible de parler à un HUMAIN #SAVkafkaien",yelen,Brigitte N-D Yelen,81846298,
1922682329044017479,2025-05-14 17:56:03 +02:00,il se passe quoi dans le NordEst on n’a plus de réseau,shinjuku174,ShEeba ⛩🉐,291246303,
1922730983981297929,2025-05-14 21:09:23 +02:00,10 jours quil ny a plus de connexion internet dans mon quartier 10 jours que sest signalé et que personne ne fait rien Les techniciens SFR mont dit que ça venait dOrange vous comptez faire quelque chose un jour,DarkAntoSW,M8 Anto38,1508717026298286084,
1922891654819709087,2025-05-15 07:47:50 +02:00,s’il vous plaît sa fait 3 semaine sans connexion je joue en partage de connexion aider moi,kilyoss12,k,1558034666648633345,
1922925488449724805,2025-05-15 10:02:17 +02:00,ça fait 10 jours que jai pas de connexion cest possible davoir une intervention un jour,DarkAntoSW,M8 Anto38,1508717026298286084,1.9229243304107546e+18
1922929998832243018,2025-05-15 10:20:12 +02:00,"5 techniciens envoyés en 3 mois Congés posés à répétition pour RIEN Ce matin encore pas de technicien, aucune info, aucun appel Je paie un service que je n’ai toujours pas, et personne ne bouge Ça fait 3 mois que ça dure Vous comptez agir un jour",lindalindaissa,Lin,785912042565828608,1.886742908981674e+18
1922959566616084772,2025-05-15 12:17:42 +02:00,"donc je ne demande rien, tout fonctionne et je reçois cela Je n’ai jamais demandé d’écrasement de ligne Je me manifeste dix minutes après avoir reçu ce mail Seule réponse apportée par le service client c’est pas de notre faute",DJ_one_p,DJ ONE-P,470520150,
1922959997308187109,2025-05-15 12:19:24 +02:00,"que personne ne viendra dans la journée, je dois attendre un rdv dans minimum 48h pour rétablir cela Le service client coupe des lignes sans vérifier l’interlocuteur qu’ils ont au téléphone",DJ_one_p,DJ ONE-P,470520150,1.9229595666160847e+18
1922988594538443128,2025-05-15 14:13:02 +02:00,"qui ignore ma résiliation et me facture alors que je nai ni box ni ligne on est où Je peux même pas joindre quelquun pr faire résilier ma ligne parce quau téléphone la seule option dispo est de payer alors que je dois rien, puisque javais résilié",Sweubi,Sweubi,2905418602,
1923005397939470394,2025-05-15 15:19:49 +02:00,c’est la TROISIÈME FOIS qu’on nous annule le rdv pour la fibre la veille pour le lendemain alors que je pose un congé exprès DEUX MOIS ET DEMI qu’on attend d’avoir la wifi Si vous voulez pas de clients faut le dire direct en fait au lieu d’être incompétent comme ça,NeverTakeIt_,Cass ✨,2888281583,
1923044531773010093,2025-05-15 17:55:19 +02:00,Bonjour je nai pas daccès Internet depuis le 29 avril personne nest capable de me trouver une solution ou de me donner une clé 4G comment peuton faire sil vous plaît,Hinakiki77,Kiki,1546118183530242051,
1923083301587226814,2025-05-15 20:29:22 +02:00,"Bonjour, jhabite sur Marseille 13014, nous en sommes à 8j sans Internet En boutique, on ma expliqué que le délai était normal puisque vous navez pas de baguette magique Au téléphone, impossible de vous joindre Comment obtenir une réponse à peu près sérieuse en 2025",faculty07,Philippe Rodier,435529987,1.9200897085765962e+18
1923129030187885048,2025-05-15 23:31:05 +02:00,un problème est survenu dans les chaînes TV je regarde arryadia maroc sur la chaîne 558 je ne la trouve plus et la chaîne 432 nom arryadia cest une chaîne de diffusion africaine REFLET TV avec logo de la chaîne marocaine Ou on va avec vos problèmes 😡,amani2009,farida,52767058,
1923316258537103752,2025-05-16 11:55:04 +02:00,bonjour pouvez vous me répondre,syzygievariable,zengear,1486019390818689032,
1923348766339264606,2025-05-16 14:04:14 +02:00,remboursez mon argent ça fait un mois votre box ne fonctionne pas,loicolit,✞ 🇨🇲,4624933875,
1923352402201026857,2025-05-16 14:18:41 +02:00,"y a un bug dans votre appli pour ajouter un technicien qui vient réparer la fibre Il ny a aucun créneau de dispo 😲 Dhabitude, quand me débranche, vous passez le lendemain",Bisou93,Sebastien Delmas,801312116636581888,
1923456267428761634,2025-05-16 21:11:24 +02:00,"50€ par mois, tu pars le matin ça marche tu reviens chez toi le soir, avec personne chez toi toute la journée, plus rien ne fonctionne",TheFLTawa,TheFLTawa,2587590181,
1923478300812300349,2025-05-16 22:38:58 +02:00,bientôt 2 semaines sans wifi Des messages avec le support qui me dise de patienter mais 2 semaines sans wifi je patiente plus enfaite Tous mes abonnements du mois qui mon servi à rien pendant deux semaines vous comptez faire quelque chose,lvignaud3,Laurie 》》》》》,1439244452,
1923693650703224977,2025-05-17 12:54:41 +02:00,maintenance de depuis Mercredirétablissement prévu la semaine prochaine Merci,philippeyaiche,Philippe,79979615,
1923783995948515502,2025-05-17 18:53:41 +02:00,"Bonjour les gars, passé à la fibre mardi, 3 contacts avec lassistance, toujours moins de débit que javais avec lADSL Mon voisin relié exactement au mème poteau a 400 descendant et 700 montant avec le même site de test Va falloir faire qqchose",PierreKeliam,🇺🇦 Pierre Kéliam Pro-européen Pro-vax bien sûr,2148761545,
1923878584051007987,2025-05-18 01:09:33 +02:00,"y a un souci chez vous Impossible d’accéder à mes appareils à distance PS5, home assistant, etc et mon espace abonné sur vite site HS aussi…",SulliCop,NightRider,1648633769249714177,
1924100468902355162,2025-05-18 15:51:14 +02:00,"Abonné cest plonger dans un service client de luxe NON bot Whatsapp inefficace, pas dinfo sans rdv Puis un appel un dimanche pour dire que la box est morte et que le remplacement appelé frais de migration coûtera 50€ Bref, adieu Free, adieu 14 belles années",simleboulaire,Simon Le Boulaire,414036244,
1924145641208402136,2025-05-18 18:50:44 +02:00,"Vous voulez pas commencer par écouter vos clients et ne pas mettre 3 mois pour installer une ligne fibre , depuis mars j’attend",KevinClerc3,le connard,1462066011163836416,1.886742908981674e+18
1924349296029143542,2025-05-19 08:19:59 +02:00,Toute ma vie j’ai des pb avec 1 an sans problème ça existe pas enfaite avec vous,Noumiyo_,Noum,1338075872746737667,
1924381648113525152,2025-05-19 10:28:32 +02:00,"comment on fait pour avoir un conseiller au tél chez vous Ça fait 2 semaines que je me bats pour essayer d’avoir internet sauf qu’étant dans une situation spécifique, rien ne se passe comme prévu et je peux pas transmettre les infos pour que mon dossier avance",Ninalcmb,Limérence,773447635,
1924422939937591375,2025-05-19 13:12:37 +02:00,ma femme et ma fille sont a la maison et ne marche pas ni box ni téléphone qui va tuer lautre a votre avis,xtraime,ᏝᎥ𝓽 𝔥 𝔂 🗻🏯🗼⛩️🗾,1000301256823525376,
1924458579156668826,2025-05-19 15:34:14 +02:00,bravo free le wifi qui se déconnecte tout le temps depuis 2 mois et personne pour nous aider obliger d’être en 4G en permanence pour essayer d’avoir un minima de stabilité de connexion Aucun conseil ne marche Xavier je t’aime beaucoup mais la ca va trop loin,noah58474463,Kurug,1340425050642628615,
1924460679764812269,2025-05-19 15:42:35 +02:00,"Bonjour, depuis hier soir 22h45 env, je nai plus de fibre sur ma Freebox dans le secteur de Malemort 19360 Il sagit dun pb secteur Free Proxy répond dans le vague, aucun délai une 20ène de signalement dans le quartier",Cyberchaum,Alain Chaumeil🇫🇷,2216125287,
1924475542444687560,2025-05-19 16:41:39 +02:00,"je rentre chez moi dans rien avoir touché la livebox est à l’étape 2, vérifier vos branchements fibre alors que rien n’a bougé chez moi depuis 10j l’assistance ne fait rien Que faire",SharkFrance10,Sharkala,2603673526,
1924510923403784591,2025-05-19 19:02:14 +02:00,j’ai reçu un message de la DGFIP pour faire ma déclaration d’impôts Problème pas d’internet raccordement fibre en attente depuis 4 mois Je demande à la DGFIP de venir la chercher en pigeon voyageur,alex_cabane,Mr_Alex,3429497457,
1924547966150353324,2025-05-19 21:29:26 +02:00,Allo na toujours pas résolu le problème 5jours après la panne #internet et pas de nouvelles du service client depuis 48h Allo Que faites vous Free,letouzet,Fake LE TØUZET,53356369,
1924700891728302259,2025-05-20 07:37:06 +02:00,Perpignan toujours pas d’internet depuis hier aprèsmidi,Gracounette,GracounetteProductions,98147213,1.9243800636607078e+18
1924732213733609945,2025-05-20 09:41:34 +02:00,"bonjour, Pourriezvous vous demander a v’a votre equipe de me rappeler svp Visiblement entre le samedi et le lundi les règles changent chez vous Merci",NinaValette,Nina Valette,1326618535,
1924742247347552556,2025-05-20 10:21:26 +02:00,Cest quoi la différence avec la pop normale,LaMule18,LaMule,1361762181503672379,1.92474160007834e+18
1924744947879510064,2025-05-20 10:32:10 +02:00,faut il que la fibre tienne sur le long terme 3 coupures en 1 mois dont une qui dure depuis 2 jours maintenant bon,vlcmp4,Ʌ,902288659386441729,1.9247428004756155e+18
1924789921916613011,2025-05-20 13:30:52 +02:00,"bonjour, pourraisje savoir quand est ce que ma ligne sera activée svp Merci",ilannman,いらん,3001040814,
1924813966959690212,2025-05-20 15:06:25 +02:00,Toujours rien pour les abonnés freebox one,100moinsneuf,Aigri,876842913032024065,
1924823312946934043,2025-05-20 15:43:33 +02:00,"bonjour, jaurais besoin dun rdv adapté avec technicien svp",SweetieJazzy,NVMND ✌🏽,72108663,
1924846403794137362,2025-05-20 17:15:19 +02:00,"Coup de gueule contre Free 12 Le 07 mars 2025, SFR est venu faire des travaux dans la résidence Ces travaux ont pris un mois Tous les clients SFR, ByTel et Orange ont récupéré leur réseau le 11 avril sauf les clients Free",edouard75013,Edouard75013,255576842,
1924846583679537653,2025-05-20 17:16:02 +02:00,"22 Je suis en contact avec le service client qui me dit que le rétablissement était prévu le 1404 puis le 0505 puis le 1905 Et toujours rien Bien évidemment, pendant ce temps, nous devons payer labonnement Freebox pour aucun service",edouard75013,Edouard75013,255576842,1.9248464037941373e+18
1924869507241091564,2025-05-20 18:47:07 +02:00,"C’est bien beau de faire des publicités pour tracter toujours plus de clients mais UN MOIS d’attente pour le raccordement de la fibre qui devait soit disant être fait « sans intervention d’un agent », c’est plus un délai mais une date de péremption de notre motivation",LaetMary,🌹Laëtitia M.,741828978,
1924894930272444450,2025-05-20 20:28:08 +02:00,Par contre toutes les semaines il va y avoir des problèmes avec les box ou c’est comment,RomaneBerej,R🌍,821741765854167042,
1924928828486377968,2025-05-20 22:42:50 +02:00,"Bonjour, j’ai un souci avec ma souscription Freebox et j’aimerais vous contacter en message privé Pouvezvous m’ouvrir les DMs Merci davance",damienkrbl,damienkrbl,4921585185,
1924965548649062596,2025-05-21 01:08:45 +02:00,Estce que c’est normal de priver vos abonnés de connexion depuis plusieurs jours et malgré nos appels téléphoniques vos agents parlent mal et reportent à leurs bon vouloir les rendezvous pour l’intervention d’un technicien,ramoopkac,Ayodélé omar,3092759020,1.9247428004756155e+18
1925065870348370411,2025-05-21 07:47:24 +02:00,"Jai un problème, jai payé ma facture en avril pour 20 euros et ils lont déduit de mon compte bancaire, maintenant je vais payer en mai et ils me disent que jai une pénalité de paiement",WHOEDGARSILVA,Ed s,3121759680,
1925102845499417075,2025-05-21 10:14:19 +02:00,ma box internet qui m’affiché pas de connexion internet par moment une solution svp,AdrienRgt,Adr Gt,1857047510927179777,
1925131822452638005,2025-05-21 12:09:28 +02:00,"Bonjour, j’ai souscris une offre free et lorsque j’ai reçu le mail, on m’a clairement dit qu’il n’y avait pas besoin de technicien, j’ai contacté votre numéro et maintenant il faut un rdv sachant que j’ai la fibre, c’est juste une activation",BeezySMG,• 𝔹𝕖𝕖𝕫𝕪 •,37914410,
1925156044155519011,2025-05-21 13:45:43 +02:00,je suis désolé mais je suis en panne tous les jours et il faut reprogrammer et là plus daccès a la messagerie du tout soit disant piratée,SteevesCeline,steeves celine,3327662206,1.9247428004756155e+18
1925169047324230000,2025-05-21 14:37:23 +02:00,Arrêtez de couper les appels au bout de 2 h,WebConcepteur,Béatrice,46159277,1.9247428004756155e+18
1925172254700179836,2025-05-21 14:50:08 +02:00,il y’a un problème avec vos serveurs Je nah plus de wifi,amaryah__,KDL,883814148492193792,
1925180464945414589,2025-05-21 15:22:45 +02:00,6 jours sans internet Commencez par là 20 ans chez free je nai jamais vu ça,vitox63,fred63...,1901463770,1.9247428004756155e+18
1925205845756789143,2025-05-21 17:03:36 +02:00,"les offres nouveaux abonnés, cest cool Mais concrètement, après 16 ans de fidélité, on a droit à quoi Pour passer de la Révolution à la Ultra Essentiel, on moffre juste les frais de migration Je nai jamais eu à râler des services de , mais là cest peu",samkellenberger,SKY 📸,579335845,
1925246393578353052,2025-05-21 19:44:44 +02:00,eh c normal que mon relais 4g aie un meilleur debit que ma fibre,JELahaine,mazout : ne pas se jeter dedans 🤙,1425812103198175233,
1925249423518413066,2025-05-21 19:56:46 +02:00,"Bon , cest pas très drôle de me prendre pour un idiot Ça fait 1 semaine que jai pas internet et je paye 40 euros par mois Il va falloir penser à régler le problème très vite avant que jaille voir ailleurs",DrCrowRaoul,🌔 Dr.Crow 🌖,3654561255,
1925256024400728206,2025-05-21 20:23:00 +02:00,"Je voudrais passer de la delta a lultra mais les 50e de frais de migration dont que je ne le fais pas du coup, il y a une solution",MaitreSuzaya,Gauthier,1732145579482857472,1.9247428004756155e+18
1925257023345619327,2025-05-21 20:26:58 +02:00,Hello jai beau maintenir mais il y aura bientôt des maisons déco,rgaidot,ɹˈe͡ɪɡɪz,1245801,1.695912123824546e+18
1925425625747030231,2025-05-22 07:36:56 +02:00,Plus de 10 jours en panne Merci Un Free Proxy qui ne sert à rien Il va falloir repenser sa relation avec ses clients #free,philippeyaiche,Philippe,79979615,
1925459489668415508,2025-05-22 09:51:30 +02:00,m’a box reste bloqué étapes 6 depuis une heure aidez moi Please 🥴,Aly_qlf57,Aly’,1483923726022451201,
1925495976975900853,2025-05-22 12:16:29 +02:00,1 semaine que j’ai pas de connexion et Free me donne pas de rendezvous c’est stable ça,LeBobysinklar,bobysink,841802423920406528,1.9247428004756155e+18
1925517550072308001,2025-05-22 13:42:12 +02:00,"faut arreter les débranchement sérieusement du 2 au 7 travaux sur la ligne OK du 7 au 11 on a oublier de vous rebrancher tu sais pas faire ton boulot Et la on me dit quoi se matin Quelquun à du vous débrancher bah faut aller se faire voirs, on paye 50€ par mois",Plow_Glayze,Plow Glayze,1873478884832026624,
1925561296168034421,2025-05-22 16:36:02 +02:00,"Plus dinternet depuis le 10 mai, un technicien fibre navait pas de câble pour nous dépanner et nous a menti en nous disant que notre box ne fonctionnait plus, aucun technicien ne peut intervenir pour le moment, on nous laisse comme ça sans rien faire, merci 😡",Lau_Grd,Laurie,556955763,
1925644732799053859,2025-05-22 22:07:35 +02:00,grandement déçu du service client alors que je suis abonné depuis 2011 Un conseiller me vend un abo POP sur une nouvelle adresse et ne me dit pas que je peux simplement déménager sans frais Total de lopé 4959108€ de frais 👏😱 Merci Free,LAURENT_P77,❌Laurent💚🩵🗼🇫🇷 |🎖️Partenaire🛡️Gardien,1460347880871452674,
1925644920313835878,2025-05-22 22:08:20 +02:00,svp j’en peux plus est ce que je peux pour une fois parler a un humain au lieu d’une machine,BabinksJuuzo,🇸🇪🧸,1366911963624845312,
1925754277336654136,2025-05-23 05:22:53 +02:00,"Pas de connexion pendant la moitié du moi de mai période de partiels, 2 coupure au total, un backup qui ne fonctionne pas et qui grapille le moindre centime sur le dos des étudiants et me rembourse 10 euros sur mon abonnement Merci free",BiwBawflrn,BiwBaw,1673604747650125824,
1925812299463278998,2025-05-23 09:13:26 +02:00,"pitié pourquoi au moins 1x par mois mon player te Freebox Delta me demande d’associé la télécommande En plus, je galère à l’associer",jos_brt9,4🐺,875452120685834240,
1925874714771157374,2025-05-23 13:21:27 +02:00,"Un opérateur peut écraser la ligne d’un autre sans raison Free ne donne aucune explication En cas de coupure, pas de solution de secours sauf souscrire à leur offre 5G pour avoir internet, car mon mobile n’est pas chez eux c’est normal",julienthemonkey,Julien Allexandre,1124708415652151297,
1925993535242719360,2025-05-23 21:13:36 +02:00,"Merci pour avoir coupé la ligne fibre de mon ancien opérateur alors que votre box n’est pas encore envoyée 5 jours sans internet C’est bien beau de vouloir faire tout rapidement, encore faut il le faire correctement 😉 Ce sera une résiliation le mois suivant du coup 😘",AntoineBe31,Antoine Be,793532796602114048,
1926036234050154513,2025-05-24 00:03:16 +02:00,"Bon, une heure que jai plus dinternet et que ma Pop reste bloquée en étape 6, je paye pas pour voir des voyants rouges",zekarant,Zekarant,734052803052732416,
1926064149328519633,2025-05-24 01:54:12 +02:00,"Box commandée le 01 Mai, toujours pas reçu à ce jour, un technicien venu pour rien, 5 différents employés eu au téléphone ayant chacun assuré que cela allé être résolu ils sen occupent personnellement 🤡 Dernier contact aujourdhui la box na pas encore été envoyé",jalams34,jalams,1877855180676554752,
1926709139629052042,2025-05-25 20:37:10 +02:00,J’ai demandé la Freebox il y a plus d’un mois et elle ne fonctionne toujours pas,paloma_arauujo,Paloma,711602137969639424,
1926744115930096101,2025-05-25 22:56:09 +02:00,"hello je suis actuellement sur une offre mini 4k et souhaiterais migrer vers la Pop S linterface web ne propose que la pop classique, loffre pop S est pourtant disponible en nouvel abonnement sur comment puisje migrer merci",chaoticvibing,meow,1467654350831075337,
1926972403663405279,2025-05-26 14:03:17 +02:00,"1🧵 THREAD – Quand un “technicien” ➤ détruit la connexion fibre de tout un immeuble, ➤ ravage mon logement, ➤ puis repart… sans rien réparer Une histoire absurde de soustraitance fibre incontrôlée et d’un service client impuissant⬇️",scoolada,Adrien Tsagliotis,168900989,
1926974653345546294,2025-05-26 14:12:13 +02:00,"Bref, j’ai toujours été un grand supporter de dont je salue beaucoup d’initiatives prix bas, call center de proximité Mais là, je m’indigne Je pense également quune réglementation devrait clairement encadrer les pratiques de ces techniciens fibre",scoolada,Adrien Tsagliotis,168900989,1.926974332657435e+18
1927006536242503772,2025-05-26 16:18:54 +02:00,remettez moi internet je vais plus jamais vous quittez promis,Larose__,SD 🥷🏿,1087504292708274176,
1927009838485090564,2025-05-26 16:32:02 +02:00,"Voilà, à l’instant, je n’ai plus d’Internet Et toujours aucun dédommagement de la part de",julienthemonkey,Julien Allexandre,1124708415652151297,1.9258747147711572e+18
1927027130145083511,2025-05-26 17:40:44 +02:00,ce qui est génial si on a un ticket ouvert cest que lassistance nest pas joignable par téléphone alors que je suis sensé choisir une date pour lintervention et rien nest proposé dans mon ticket Je nai pas non plus whatsapp car je nai pas un tel compatible,theDarky9,theDarky,1246841058325073920,
1927037676810604818,2025-05-26 18:22:39 +02:00,Comment ça a oublié de me brancher CHEZ EUX du coup maintenant je dois attendre le 17 juin pour avoir un technicien Je capte même pas la 5G dans mon appart je peux littéralement rien faire Je peux pas taffer et pas jouer,EstebanOertli,Esteban,1397558871141625859,
1927053292183470258,2025-05-26 19:24:42 +02:00,"matériel renvoyé suite à une résiliation le 0805 avec l’étiquette relais colis, et arrivé chez vous le 1205, mais je reçois un mail aujourd’hui me menaçant de plus de 500€ de frais",CaillereM,caillere maxime,801119538,
1927093625009193468,2025-05-26 22:04:58 +02:00,plus de fibre depuis le 0305 malgré le passage d’un technicien et toujours aucune info … vous tenez informé les clients parfois La j’attends qu’un miracle se produise ou bien,Crazizou,Crazou,897157256864813056,
1927288467383259214,2025-05-27 10:59:12 +02:00,"Customer service 010, congrats",whosjaguari1,Paloma di palma,1875155397327429632,
1927291433322430530,2025-05-27 11:10:59 +02:00,"Bonjour, je viens vers vous parce que jai résilier mon comote Free pour aller dans un autre endroit Et on me demande de Télécharger le bon de retour sur mon espace abonné sauf que vous avez deja bloquer mon compte Jai accès à mes Factures et rien de plus",Himekawo1,Kitsunaie,1471649380302213123,
1927292335865335942,2025-05-27 11:14:34 +02:00,Bonjour Votre messagerie en ligne n’est jamais disponible non plus J’ai eu un appel la semaine dernière avec le service client qui m’annonçait un passage d’un agent pour mercredi Puis aucune nouvelle rien Jusqu’à quand ça va durer Quand allez vous prendre les choses en main,itsgolddigger,Medusa,1455637187706433536,1.922224850136871e+18
1927303242557333785,2025-05-27 11:57:55 +02:00,"panique à la maison, télétravail et école sup en distanciel Nous venons de recevoir un mail de votre part indiquant qu’une demande d’écrasement de notre ligne a été faite Opérateur téléphonique impuissant Coupure internet imminente et ineluctable Client depuis 22 ans",ilcaro17,Ilcaro,1272036949407268864,
1927303853415772510,2025-05-27 12:00:20 +02:00,"Mais aussi quand l’assistance me dit que la carte SIM est gratuite, et que son collègue 2 semaines plus tard me dit que non Il n’y a pas un problème au niveau de vos employées 10€ par carte par le nombre de clients la pilule est énorme",justforthehack,Digitalman,1880519570,
1927307636908683420,2025-05-27 12:15:22 +02:00,"Bonjour On est mardi et toujours pas d’internet depuis vendredi 2305, cela fait 5 jours que je suis sans internet ni télévision Il y a eu le même problème il y a 10 jours… C’est ça la qualité Free, tous les 10 jours on est privé d’internet pendant une semaine",KnuckleHead077,Hugo77,1022393769826680833,
1927308903475290355,2025-05-27 12:20:24 +02:00,pourquoi je paye 20€ par mois mais je capte RIEN en 5G,kirazlili_,ʚ Çilek ɞ,1919415855609155584,
1927343461138575618,2025-05-27 14:37:44 +02:00,Vous êtes vraiment des INCAPABLES Vous menvoyez un technicien de niveau 1 qui na pas été capable de minstaller la wifi lundi matin et il faut que jattende à moins vendredi ou samedi pour un rendezvous I HATE YOU,FlorecitaMara1,Flor de Maria 🇲🇶,1027320215204450304,
1927344617369882720,2025-05-27 14:42:19 +02:00,"bonjour le PMZ FI786720002 est au ralenti 25, pouvez voir svp ça dure depuis vendredi , merci",Den2112,Denis Gosselin,267681536,
1927348674595524864,2025-05-27 14:58:27 +02:00,donc là vous être en train de me dire que je vais devoir attendre une semaine et demi pour être raccordé,eilime2778,eilime,1856820780816109568,
1927431250190479507,2025-05-27 20:26:34 +02:00,"4 Vendredi soir, impossible de connecter nos téls à la TV C’est pas possible, ils nous ont bloqués Donc pas de TV le vendredi soir Et franchement, ce soir, cest galère Et impossible de joindre quelquun",syllabe16,syllabe,1106109422256951296,1.927430461187351e+18
1927446300573716577,2025-05-27 21:26:22 +02:00,service après vente nul et complètement défaillant et incompétent,M_Limongi,Eric Bombardi,1399788388534923271,
1927519462745354674,2025-05-28 02:17:06 +02:00,Comment faire si le service client n’est pas à même de résoudre mon problème après 2 mois et 6 appels de plus en plus frustrant,cloudsawayflow,Prorsum,388156303,1.48189888793788e+18
1927555946512859536,2025-05-28 04:42:04 +02:00,"Chez Free, je nai pas dinternet depuis le 26 avril Aucun technicien pour intervenir sur RueilMalmaison en ce moment 3 coupures en 2025 par des interventions sur le réseau, pour des mises en conformité Je pense laisser tomber la fibre pour passer à Starlink Des conseils",Explorer_1000,Explorer,1690180995650060288,1.9197862615705357e+18
